"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"GNGT2",0,0,0.853832820000072,0,1.70732233825724,0.71650249163485,0,1.06138632496927
"GNL1",2045.36353963249,2219.53736948551,1917.70851372016,1720.69366482364,2181.10428712363,2074.27471328289,2064.82393568316,1995.40629094223
"GNL2",777.689833600062,1260.46418004604,763.326541080065,1024.61532090196,962.929798777084,1305.4675397587,789.202160700497,966.922942047004
"GNL2P1",0,0,0,0,0,0,0,0
"GNL3",1086.99829014554,1139.45961876162,1050.21436860009,924.104008309819,1316.34552279633,1225.21926069559,1078.86777369999,843.802128350569
"GNL3L",194.422458400015,194.951793180454,169.912731180014,153.017222155197,183.537151362653,232.146807289692,173.799367799694,187.865379519561
"GNL3LP1",0,0,0,0,1.70732233825724,0,0,0
"GNLY",0.981931608080886,0,0,0,0.853661169128621,0.71650249163485,1.09307778490374,2.12277264993854
"GNMT",4.90965804040443,3.3612378134561,6.83066256000058,7.50084422329399,7.68295052215759,6.44852242471365,4.37231113961494,6.36831794981562
"GNPAT",955.419454662702,1027.41835831308,823.94867130007,994.611944008783,819.514722363476,899.210627001737,718.152104681754,833.188265100876
"GNPATP",0,0,0,0,0,0,0,0
"GNPDA1",2238.80406642442,1399.39534300222,1546.29123702013,1311.14757023179,1833.66419128828,1153.56901153211,2104.17473593969,1273.66358996312
"GNPDA2",485.074214391958,638.635184556659,583.167816060049,718.580876591564,571.099322147047,642.702734996461,447.068814025628,533.877321459542
"GNPNAT1",377.06173750306,504.185672018415,374.832607980032,396.044574989923,379.025559093108,481.489674378619,390.228769210634,416.063439387954
"GNPTAB",2730.75180207294,1919.26679148343,4607.28189672039,3741.42109857904,3170.4975821437,2829.46833946602,3916.49770331008,2949.5925970896
"GNPTG",1237.23382618192,1059.91032384316,1206.4657746601,963.108398270948,1262.56486914123,1212.32221584617,1064.65776249624,1015.74671299559
"GNRH1",72.6629389979855,116.522910866478,62.3297958600053,157.517728689174,94.7563897732769,98.1608413539745,71.0500560187428,120.998041046497
"GNRH2",0.981931608080886,0,0.853832820000072,0,0.853661169128621,0.71650249163485,1.09307778490374,2.12277264993854
"GNRHR",2.94579482424266,1.12041260448537,6.83066256000058,3.00033768931759,3.41464467651448,3.58251245817425,7.65154449432615,0
"GNRHR2",27.4940850262648,28.0103151121342,27.3226502400023,18.0020261359056,14.5122398751866,17.1960597992364,31.6992557622083,14.8594085495698
"GNRHR2P1",90.3377079434415,90.7534209633148,90.5062789200077,84.0094553008927,91.3417450967624,115.356901153211,100.563156211144,89.1564512974186
"GNS",8331.68969456632,7260.27367706518,10965.7749072609,10265.6554040002,11510.7672045303,10125.6132117837,9637.66682949624,9394.330362303
"GOLGA1",713.864279074804,672.24756269122,698.435246760059,658.574122805212,738.416911296257,735.848058908991,746.572127089251,669.734771055609
"GOLGA2",2246.65951928907,2031.30805193197,2196.91184586019,1599.17998840628,2267.32406520562,2237.63728137564,2244.08869240737,1983.73104136756
"GOLGA2P1",0,0,0,0,0,0,0,0
"GOLGA2P10",104.084750456574,99.7167217991977,94.775443020008,42.0047276504463,113.536935494107,70.9337466718502,103.842389565855,58.3762478733098
"GOLGA2P11",0,0,0,0,0,0,0,0
"GOLGA2P2Y",0,0,0,0,0,0,0,0
"GOLGA2P3Y",1.96386321616177,1.12041260448537,0.853832820000072,1.5001688446588,2.56098350738586,2.8660099665394,6.55846670942241,7.42970427478489
"GOLGA2P4",0,0,0,0,0,0.71650249163485,0,0
"GOLGA2P5",31.4218114585883,21.287839485222,38.4224769000033,24.0027015145408,20.4878680590869,19.345567274141,50.2815781055718,50.9465435985249
"GOLGA2P6",0,0,0.853832820000072,0,0,0,0,1.06138632496927
"GOLGA2P7",646.110998117223,429.118027517896,523.399518660044,241.527183990066,487.440527572442,351.086220901077,480.954225357644,253.671331667655
"GOLGA2P8",3.92772643232354,2.24082520897073,0.853832820000072,4.50050653397639,1.70732233825724,0,3.27923335471121,1.06138632496927
"GOLGA2P9",0,0,0,0,0,0,0,0
"GOLGA3",2383.14801281231,2638.57168356304,2097.01340592018,2043.22996642528,2146.10417918935,2486.26364597293,2188.34172537728,2217.2360328608
"GOLGA4",2679.69135845274,2597.11641719708,2620.41292458022,2584.79091934711,3937.0853120212,3312.39101882791,3486.91813384292,3012.21439026279
"GOLGA4-AS1",0,0,0,0,0,0,0,0
"GOLGA5",1224.46871527686,1289.59490776266,1497.62276628013,1431.16107780449,1501.58999649724,1505.37173492482,1282.18024169208,1300.19824808736
"GOLGA5P1",0,0,0,0,0,0,0,1.06138632496927
"GOLGA6A",0,3.3612378134561,4.26916410000036,0,2.56098350738586,0.71650249163485,5.46538892451868,1.06138632496927
"GOLGA6B",0.981931608080886,0,5.97682974000051,0,0.853661169128621,0,2.18615556980747,1.06138632496927
"GOLGA6C",0,0,2.56149846000022,0,0.853661169128621,0,3.27923335471121,1.06138632496927
"GOLGA6D",0,0,2.56149846000022,0,0.853661169128621,0,3.27923335471121,1.06138632496927
"GOLGA6L11P",2.94579482424266,2.24082520897073,0,1.5001688446588,2.56098350738586,0.71650249163485,0,1.06138632496927
"GOLGA6L16P",2.94579482424266,2.24082520897073,0,1.5001688446588,2.56098350738586,0.71650249163485,0,1.06138632496927
"GOLGA6L2",0,0,0,0,0,0,0,0
"GOLGA6L3",96.2292975919268,138.931162956186,164.789734260014,153.017222155197,136.585787060579,131.119955969178,139.913956467678,136.918835921036
"GOLGA6L4",329.929020315178,433.599677935837,523.399518660044,516.058082562626,432.806212748211,393.359867907533,435.044958391687,473.378300936294
"GOLGA6L5P",309.308456545479,408.950600637159,550.722168900047,499.55622527138,461.830692498584,415.571445148213,441.603425101109,481.869391536048
"GOLGA6L7",0,0,0.853832820000072,0,0.853661169128621,0,0,1.06138632496927
"GOLGA6L9",200.314048048501,198.31303099391,227.973362940019,237.02667745609,170.732233825724,140.434488360431,215.336323626036,199.540629094223
"GOLGA7",1086.01635853746,842.550278572996,897.378293820076,934.605190222431,982.564005667042,854.787472520377,1059.19237357172,972.229873671851
"GOLGA7B",0,0,0.853832820000072,0,0,0,0,0
"GOLGA8A",2601.13682980627,2652.01663481686,1851.10955376016,1791.2016005226,1870.37162156081,1936.706234889,2729.41522890463,2409.34695768024
"GOLGA8B",2009.03207013349,2100.77363341006,1379.79383712012,1254.14115413475,1771.34692594189,1834.24637858522,2054.98623561902,1933.84588409401
"GOLGA8CP",4.90965804040443,1.12041260448537,2.56149846000022,0,3.41464467651448,0.71650249163485,0,0
"GOLGA8DP",7.85545286464709,1.12041260448537,2.56149846000022,1.5001688446588,3.41464467651448,1.4330049832697,1.09307778490374,2.12277264993854
"GOLGA8EP",4.90965804040443,0,1.70766564000014,1.5001688446588,2.56098350738586,2.14950747490455,1.09307778490374,2.12277264993854
"GOLGA8F",5.89158964848531,1.12041260448537,0.853832820000072,1.5001688446588,4.2683058456431,2.14950747490455,3.27923335471121,0
"GOLGA8G",3.92772643232354,0,0.853832820000072,3.00033768931759,3.41464467651448,2.14950747490455,5.46538892451868,0
"GOLGA8H",38.2953327151545,33.612378134561,58.914464580005,57.0064160970343,26.4634962429872,23.6445822239501,31.6992557622083,36.0871350489552
"GOLGA8J",33.3856746747501,30.2511403211049,58.0606317600049,43.5048964951051,23.0488515664728,27.2270946821243,32.7923335471121,37.1485213739244
"GOLGA8K",47.1327171878825,51.5389798063269,69.1604584200059,33.0037145824935,45.2440419638169,25.7940896988546,38.2577224716307,39.271294023863
"GOLGA8M",36.3314694989928,36.9736159480171,51.2299692000043,43.5048964951051,43.5367196255596,38.6911345482819,43.7231113961494,42.4554529987708
"GOLGA8N",232.71779111517,197.192618389425,294.572322900025,205.523131718255,248.415400216429,190.58966277487,230.639412614688,192.110924819438
"GOLGA8O",205.223706088905,173.663953695232,294.572322900025,211.52380709689,239.878788525142,179.125622908713,243.756346033533,195.295083794346
"GOLGA8Q",187.548937143449,169.18230327729,268.957338300023,192.021612116326,222.80556514257,161.213060617841,181.45091229402,153.901017120544
"GOLGA8R",184.603142319207,150.135289001039,266.395839840023,201.022625184279,214.268953451284,159.780055634572,212.057090271325,167.699039345145
"GOLGA8S",58.9158964848531,59.3818680377245,42.6916410000036,43.5048964951051,24.75617390473,35.8251245817425,47.0023447508606,39.271294023863
"GOLGA8T",46.1507855798016,49.2981545973562,75.1372881600064,48.0054030290815,43.5367196255596,32.9591146152031,42.6300336112457,47.7623846236171
"GOLGA8UP",3.92772643232354,0,3.41533128000029,1.5001688446588,5.97562818390034,2.8660099665394,1.09307778490374,2.12277264993854
"GOLGA8VP",12.7651109050515,5.60206302242684,16.2228235800014,10.5011819126116,35.0001079342734,19.345567274141,27.3269446225934,7.42970427478489
"GOLGB1",4349.95702379832,3720.8902594959,5417.56924290046,4664.0249380442,5235.50395026583,4827.07728614399,5069.69476638353,4833.55332391005
"GOLIM4",2600.15489819819,1967.4445334763,2566.62145692022,2236.75174738627,2945.98469466287,2544.30034779535,3134.94708710391,2499.56479530263
"GOLM1",1921.64015701429,1589.86548576474,2283.14896068019,1947.21916036712,2520.00777126769,1834.96288107685,2227.69252563381,1588.895328479
"GOLM2",2142.57476883249,2103.01445861903,2924.37740850025,3007.83853354089,2612.20317753358,2581.55847736037,2696.62289535752,2962.32923298923
"GOLPH3",2845.63780021841,3519.21599068854,2567.47528974022,3354.37753665707,2574.64208609192,2658.94074645693,2815.76837391202,3631.00261771987
"GOLPH3-DT",63.8255545252576,97.475896590227,66.5989599600056,76.5086110775987,52.0733313168459,42.2736470064562,43.7231113961494,82.788133347603
"GOLPH3L",560.682948214186,471.69370648834,616.467296040052,612.068888620789,581.343256176591,492.237211753142,672.242837715797,552.982275308989
"GOLT1A",0.981931608080886,0,0.853832820000072,0,0,0,1.09307778490374,0
"GOLT1B",887.666173705121,822.38285169226,663.428101140056,808.591007271092,766.587729877501,814.663332988825,759.689060508096,670.796157380578
"GON4L",1028.08239366069,952.350713812562,1183.4122885201,966.108735960265,1208.78421548613,1160.01753395682,1138.98705186969,1100.65761899313
"GON7",76.5906654303091,82.9105327319172,79.4064522600067,82.5092864562339,69.1465546994183,55.8871943475183,62.3054337395129,91.2792239473572
"GOPC",1469.95161729709,1355.69925142729,1527.50691498013,1339.65077828031,1562.19993950538,1263.91039524388,1488.77194303889,1364.94281391048
"GORAB",369.206284638413,258.81531163612,362.025115680031,259.529210125972,402.928071828709,318.127106285874,402.252624844575,258.978263292502
"GORAB-AS1",16.6928373373751,14.5653638583098,17.9304892200015,22.502532669882,18.7805457208297,34.3921195984728,18.5823223433635,15.920794874539
"GORASP1",833.659935260672,1213.40685065765,817.971841560069,1138.62815309603,793.904887289617,1161.45053894009,768.433682787326,1186.62991131564
"GORASP2",2079.73114591532,1936.07298055071,2095.30574028018,1794.20193821192,2299.7631896325,2210.41018669351,2175.22479195843,1788.43595757322
"GOSR1",648.074861333385,644.237247579086,689.896918560058,657.073953960553,828.904995223891,725.817024026104,702.849015693102,678.225861655363
"GOSR2",446.778881676803,359.652446039803,401.301425400034,375.042211164699,381.586542600493,515.165291485457,384.763380286115,346.011941939982
"GOSR2-DT",0.981931608080886,1.12041260448537,1.70766564000014,0,0.853661169128621,0.71650249163485,0,0
"GOT1",326.983225490935,339.485019159066,340.679295180029,369.041535786064,396.09878247568,362.550260767234,313.713324267372,334.33669236532
"GOT1L1",0,0,0,0,0,0,0,0
"GOT2",894.539694961687,810.058313042921,710.38890624006,748.58425348474,887.807615893765,851.921462553837,609.937403976284,651.691203531131
"GOT2P1",0,0,0,0,0,0,0,0
"GOT2P2",0,0,0.853832820000072,0,0,0,2.18615556980747,1.06138632496927
"GOT2P3",0,0,0,0,0.853661169128621,0.71650249163485,0,0
"GOT2P5",0,0,0,0,0,0,0,0
"GOT2P6",0,1.12041260448537,0,0,0,0,0,0
"GOT2P7",0,0,0.853832820000072,0,0,0,0,0
"GP1BA",20.6205637696986,28.0103151121342,15.3689907600013,12.0013507572704,22.1951903973441,17.1960597992364,20.768477913171,14.8594085495698
"GP1BB",0,0,0,0,0,0,0,0
"GP2",0,0,0,0,0,0,0,0
"GP5",4.90965804040443,1.12041260448537,0.853832820000072,0,0,0.71650249163485,2.18615556980747,0
"GP6",0.981931608080886,0,0,0,0.853661169128621,0.71650249163485,1.09307778490374,0
"GP6-AS1",4.90965804040443,8.96330083588294,2.56149846000022,4.50050653397639,8.53661169128621,7.1650249163485,6.55846670942241,7.42970427478489
"GP9",0,0,0,0,0,0,0,0
"GPA33",0,0,0,0,0,0,1.09307778490374,0
"GPAA1",2050.27319767289,1838.59708396049,1630.82068620014,1510.67002657141,1669.76124681558,1751.84859204721,1742.36598913655,1442.42401563324
"GPAA1P1",0,0,0,1.5001688446588,1.70732233825724,0,0,0
"GPAA1P2",3.92772643232354,0,1.70766564000014,1.5001688446588,11.9512563678007,15.0465523243319,2.18615556980747,0
"GPALPP1",412.411275393972,343.966669577008,424.354911540036,421.547445349122,473.781948866384,372.581295650122,388.042613640826,400.142644513415
"GPAM",410.44741217781,445.924216585176,371.417276700031,364.541029252088,343.171789989705,414.854942656578,363.994902372944,342.827782965074
"GPANK1",345.639926044472,322.678830091786,320.187307500027,312.03511968903,291.952119841988,278.002966754322,334.481802180543,284.451535091764
"GPAT2",32.4037430666692,21.287839485222,72.5757897000061,60.0067537863519,119.512563678007,146.16650829351,28.4200224074971,42.4554529987708
"GPAT2P1",17.6747689454559,14.5653638583098,25.6149846000022,22.502532669882,49.51234780946,60.9027117889623,9.83770006413362,18.0435675244776
"GPAT2P2",6.8735212565662,5.60206302242684,6.83066256000058,4.50050653397639,5.12196701477172,7.88152740798335,7.65154449432615,8.49109059975416
"GPAT3",67.7532809575811,153.496526814495,87.9447804600074,151.517053310539,54.6343148242317,163.362568092746,84.1669894375876,185.742606869622
"GPAT4",1316.77028643647,1250.38046660567,1245.74208438011,1299.14621947452,1280.49175369293,1149.2699965823,1360.88184220515,1326.73290621159
"GPATCH1",159.072920509104,122.124973888905,183.574056300016,157.517728689174,180.976167855268,133.985965935717,159.589356595945,145.40992652079
"GPATCH11",287.7059611677,262.176549449576,343.240793640029,357.040185028794,360.245013372278,282.301981704131,267.804057301415,307.802034241088
"GPATCH2",263.157670965677,272.260262889944,241.63468806002,271.530560883242,281.708185812445,274.420454296148,243.756346033533,264.285194917348
"GPATCH2L",1246.07121065464,1106.96765323154,1045.09137168009,1150.6295038533,1146.46695013974,1283.97246500965,1032.95850673403,1285.33883953779
"GPATCH3",185.585073927287,196.072205784939,191.258551680016,181.520430203714,187.805457208297,180.558627891982,205.498623561902,194.233697469376
"GPATCH4",217.006885385876,399.987299801276,316.771976220027,378.042548854017,361.952335710535,518.031301451997,250.314812742955,297.188170991395
"GPATCH8",1378.63197774556,1316.48481027031,1518.11475396013,1461.16445469767,1502.44365766637,1524.00079970733,1440.67652050312,1540.07155753041
"GPBAR1",4.90965804040443,5.60206302242684,3.41533128000029,7.50084422329399,3.41464467651448,6.44852242471365,3.27923335471121,1.06138632496927
"GPBP1",1138.05873376575,969.156902879843,1123.6439911201,1068.12021739706,1112.32050337459,1011.70151818841,1164.12784092248,1001.94869077099
"GPBP1L1",1222.5048520607,1194.3598363814,1238.0575890001,1375.65483055212,1265.97951381774,1149.2699965823,1123.68396288104,1282.15468056288
"GPC1",6028.07814200856,3763.46593846635,5584.92047562047,3604.90573371509,4250.3789610914,4167.17849134829,4711.1652529351,3740.32540919171
"GPC2",35.3495378909119,12.324538649339,22.1996533200019,9.00101306795278,21.3415292282155,7.88152740798335,15.3030889886523,4.24554529987708
"GPC3",670.659288319245,600.541156004157,1658.99716926014,1981.72304379427,204.878680590869,322.426121235683,2244.08869240737,2346.72516450705
"GPC4",335.820609963663,477.295769510766,310.795146480026,651.073278581918,196.342068899583,535.943863742868,427.393413897361,806.653606976645
"GPC5",0,1.12041260448537,0,1.5001688446588,0.853661169128621,0.71650249163485,0,0
"GPC5-AS1",0,0,0,1.5001688446588,0,0,0,0
"GPC5-AS2",0,0,0,0,0,0,0,0
"GPC5-IT1",0,0,0,0,0,0,0,0
"GPC6",2851.52938986689,2336.06028035199,4786.5867889204,4625.02054808307,2743.66699757939,3760.2050760997,5383.4080906509,5475.69205051646
"GPC6-AS1",0,0,0,0,0,0,0,0
"GPC6-AS2",0,0,0,0,0,0,1.09307778490374,0
"GPCPD1",293.597550816185,207.276331829793,406.424422320034,259.529210125972,467.806320682484,310.24557887789,393.508002565345,272.776285517102
"GPD1",0.981931608080886,1.12041260448537,5.97682974000051,4.50050653397639,0.853661169128621,5.01551744144395,6.55846670942241,3.18415897490781
"GPD1L",177.72962106264,335.003368741125,188.697053220016,360.040522718111,135.732125891451,214.950747490455,201.126312422287,352.380259889797
"GPD2",526.315341931355,873.921831498586,428.624075640036,678.076317785776,840.002590422563,871.267029827978,619.775104040418,1031.66750787013
"GPER1",111.940203321221,71.7064066870635,152.836074780013,87.0097929902102,108.414968479335,63.0522192638668,113.680089629989,75.3584290728181
"GPHA2",0,1.12041260448537,0,0,0,0,0,0
"GPHB5",0,0,0,0,0,0,0,0
"GPHN",283.778234735376,242.009122568839,169.912731180014,166.518741757127,215.976275789541,133.985965935717,189.102456788346,153.901017120544
"GPI",3423.01358576997,2972.45463969968,3370.07814054028,2721.30628421106,2484.15400216429,3374.01023310851,2582.94280572753,2487.88954572797
"GPKOW",335.820609963663,322.678830091786,318.479641860027,369.041535786064,349.147418173606,315.977598810969,312.620246482468,329.029760740473
"GPLD1",0.981931608080886,1.12041260448537,1.70766564000014,1.5001688446588,5.97562818390034,1.4330049832697,3.27923335471121,0
"GPM6A",0,0,0,0,0,0,0,0
"GPM6B",108.994408496978,363.013683853259,258.711344460022,2092.73553829902,612.92871943435,3904.93857940994,273.269446225934,1140.99029934196
"GPM6BP1",0,0,0,0,0,0,0,0
"GPM6BP2",0,0,0,0,0,0,0,0
"GPM6BP3",0,0,0,0,0,0,0,0
"GPN1",378.043669111141,405.589362823703,418.378081800035,450.050653397639,425.123262226053,422.019967572927,362.90182458804,382.099076988937
"GPN2",529.261136755597,631.912708929747,508.030527900043,670.575473562482,569.39199980879,609.743620381258,597.913548342343,661.243680455855
"GPN3",204.241774480824,322.678830091786,173.328062460015,313.535288533689,161.341960965309,276.569961771052,183.637067863828,297.188170991395
"GPN3P1",0,0,0,0,0,0,0,0
"GPNMB",32032.5729188147,21614.9999657317,29976.3626445625,24268.2314000454,30554.2405654516,22455.9045903278,28388.3231517349,22843.1564859886
"GPR1",288.68789277578,401.107712405762,420.085747440036,594.066862484884,254.391028400329,248.626364597293,230.639412614688,411.817894088077
"GPR101",0,0,0,0,0,0,0,0
"GPR107",2741.55304976183,3064.32847326748,3380.32413438029,4018.95233484092,2876.83813996345,3518.02723392712,3091.22397570776,3908.02444853685
"GPR108",1099.76340105059,1167.46993387375,1083.51384858009,1044.11751588252,1489.63874012944,1358.48872413968,1061.37852914153,1091.10514206841
"GPR119",0,0,0,0,0,0,0,0
"GPR12",0,0,0,0,0,0.71650249163485,0,0
"GPR132",12.7651109050515,2.24082520897073,3.41533128000029,4.50050653397639,11.0975951986721,3.58251245817425,17.4892445584598,9.55247692472342
"GPR135",90.3377079434415,110.920847844051,72.5757897000061,58.5065849416931,93.9027286041483,124.671433544464,71.0500560187428,92.3406102723264
"GPR137",595.050554497017,700.257877803355,566.944992480048,603.067875552837,593.294512544391,600.429087990005,577.145070429172,681.410020630271
"GPR137B",549.881700525296,621.828995489379,492.661537140042,864.097254523467,584.757900853105,788.86924328997,558.562748085809,913.853625798541
"GPR137C",25.530221810103,16.8061890672805,35.007145620003,25.5028703591996,30.7318020886303,18.6290647825061,54.6538892451868,42.4554529987708
"GPR139",0,0,0,0,0,0,0,0
"GPR141",0,0,0.853832820000072,0,0,0,0,1.06138632496927
"GPR142",0,0,0,0,0,0,0,0
"GPR143",0,0,0,0,0,0,0,0
"GPR143P",0,0,0,0,0,0,0,0
"GPR146",6.8735212565662,3.3612378134561,7.68449538000065,3.00033768931759,5.12196701477172,20.7785722574107,5.46538892451868,10.6138632496927
"GPR148",0,0,0,0,0,0,0,0
"GPR149",0,0,0,0,0,0,0,0
"GPR15",0,0,0,0,0,0,0,0
"GPR150",3.92772643232354,14.5653638583098,6.83066256000058,64.5072603203283,8.53661169128621,30.8096071402986,6.55846670942241,48.8237709485864
"GPR151",0,0,0,0,0,0,0,0
"GPR152",0,0,0,0,0,0,0,0
"GPR153",917.124121947547,433.599677935837,719.781067260061,391.544068455946,729.026638435842,401.241395315516,936.767661662501,540.245639409358
"GPR155",198.350184832339,157.978177232437,293.718490080025,226.525495543478,226.220209819084,182.708135366887,209.870934701517,153.901017120544
"GPR156",8.83738447272797,3.3612378134561,5.12299692000043,1.5001688446588,11.9512563678007,17.1960597992364,4.37231113961494,3.18415897490781
"GPR157",77.57259703839,78.4288823139757,72.5757897000061,72.0081045436223,70.8538770376755,75.9492641132941,101.656233996047,92.3406102723264
"GPR158",1.96386321616177,1.12041260448537,0.853832820000072,3.00033768931759,0,0.71650249163485,0,2.12277264993854
"GPR158-AS1",0,0,0,0,0,0,0,0
"GPR160",19.6386321616177,22.4082520897073,19.6381548600017,19.5021949805644,36.7074302725307,61.6192142805971,13.1169334188448,20.1663401744161
"GPR160P1",0,0,0,0,0,0,0,0
"GPR160P2",0,0,0,0,0,0,0,0
"GPR161",600.942144145502,731.629430728945,508.884360720043,508.557238339332,484.025882895928,528.062336334885,547.631970236772,767.382312952782
"GPR162",145.325877995971,140.051575560671,140.028582480012,133.515027174633,174.146878502239,114.640398661576,122.424711909218,117.813882071589
"GPR17",21.6024953777795,30.2511403211049,11.953659480001,16.5018572912468,4.2683058456431,16.4795573076016,3.27923335471121,12.7366358996312
"GPR171",0,0,0,0,0,0,0,0
"GPR173",92.3015711596033,77.3084697094903,132.344087100011,97.5109749028218,187.805457208297,128.970448494273,132.262411973352,64.7445658231254
"GPR174",0,0,0,0,0,0,0,0
"GPR176",4131.96820680437,3343.31121178434,3845.66302128033,3228.36335370573,5771.6031644786,5405.29479689331,3864.02996963471,3415.54119375111
"GPR176-DT",0.981931608080886,0,1.70766564000014,0,5.12196701477172,1.4330049832697,1.09307778490374,0
"GPR18",0,0,0,0,0,0,1.09307778490374,0
"GPR180",285.742097951538,335.003368741125,231.38869422002,250.528197058019,309.025343224561,374.014300633392,250.314812742955,233.504991493239
"GPR182",0.981931608080886,0,0.853832820000072,0,0,0,0,1.06138632496927
"GPR183",0,0,0,0,0,0,0,1.06138632496927
"GPR19",1.96386321616177,1.12041260448537,2.56149846000022,1.5001688446588,0,0.71650249163485,2.18615556980747,4.24554529987708
"GPR199P",113.904066537383,95.2350713812562,128.928755820011,100.511312592139,134.878464722322,93.8618264041654,136.634723112967,97.6475418971728
"GPR20",5.89158964848531,1.12041260448537,6.83066256000058,0,6.82928935302896,2.14950747490455,6.55846670942241,0
"GPR21",0,1.12041260448537,0,1.5001688446588,0.853661169128621,0.71650249163485,0,0
"GPR22",0,0,0.853832820000072,0,0,0,0,0
"GPR25",0,0,0,0,0,0,0,0
"GPR26",0.981931608080886,0,2.56149846000022,0,0,0,1.09307778490374,1.06138632496927
"GPR27",0,2.24082520897073,0.853832820000072,0,0,0,0,0
"GPR3",3.92772643232354,0,1.70766564000014,3.00033768931759,0.853661169128621,2.8660099665394,7.65154449432615,1.06138632496927
"GPR31",0,0,0,0,0,0,0,0
"GPR32",0,0,0,0,0,0,0,0
"GPR32P1",0,0,0,0,0,0,0,0
"GPR33",0,0,0,0,0,0,0,0
"GPR34",0,0,0,0,0,0.71650249163485,1.09307778490374,1.06138632496927
"GPR35",5.89158964848531,5.60206302242684,11.0998266600009,9.00101306795278,11.9512563678007,8.59802989961821,10.9307778490374,11.675249574662
"GPR37",119.795656185868,308.113466233476,116.12126352001,289.532587019148,30.7318020886303,99.5938463372442,184.730145648731,568.903070183528
"GPR37L1",0,1.12041260448537,0.853832820000072,1.5001688446588,0,0,0,1.06138632496927
"GPR39",3.92772643232354,7.84288823139757,11.953659480001,7.50084422329399,5.97562818390034,9.31453239125306,1.09307778490374,10.6138632496927
"GPR4",22.5844269858604,15.6857764627951,23.907318960002,28.5032080485171,23.0488515664728,14.330049832697,34.9784891169195,28.6574307741703
"GPR42",0,0,0,0,0,0,0,0
"GPR45",0.981931608080886,3.3612378134561,0.853832820000072,0,0,0.71650249163485,0,0
"GPR50",0,0,0,0,0,0,0,0
"GPR50-AS1",0,0,0,0,0,0,0,0
"GPR52",0,0,0,0,0,0,0,0
"GPR53P",0,0,0,0,0,0,0,0
"GPR55",0,0,0,0,0,0,0,0
"GPR6",0,0,0,0,0,0,0,0
"GPR61",2.94579482424266,3.3612378134561,4.26916410000036,1.5001688446588,2.56098350738586,1.4330049832697,4.37231113961494,4.24554529987708
"GPR62",0.981931608080886,1.12041260448537,1.70766564000014,0,0,0.71650249163485,1.09307778490374,1.06138632496927
"GPR63",35.3495378909119,79.5492949184611,32.4456471600027,120.013507572704,45.2440419638169,109.624881220132,14.2100112037486,33.9643623990166
"GPR65",0.981931608080886,2.24082520897073,0.853832820000072,1.5001688446588,0,7.88152740798335,0,1.06138632496927
"GPR68",125.687245834353,6.7224756269122,69.1604584200059,12.0013507572704,52.9269924859745,16.4795573076016,142.100112037486,15.920794874539
"GPR75",5.89158964848531,19.0470142762512,18.7843220400016,12.0013507572704,21.3415292282155,13.6135473410622,13.1169334188448,10.6138632496927
"GPR78",0,0,0,0,0,0.71650249163485,1.09307778490374,0
"GPR79",3.92772643232354,1.12041260448537,0.853832820000072,0,0.853661169128621,0.71650249163485,1.09307778490374,0
"GPR82",0,1.12041260448537,0.853832820000072,0,0,0,0,0
"GPR83",0,1.12041260448537,1.70766564000014,0,0,0,3.27923335471121,1.06138632496927
"GPR84",0,0,0,0,0,0,0,0
"GPR85",47.1327171878825,33.612378134561,29.8841487000025,22.502532669882,51.2196701477172,17.1960597992364,36.0715669018233,30.7802034241088
"GPR87",0.981931608080886,1.12041260448537,1.70766564000014,0,0,1.4330049832697,0,0
"GPR88",0,0,4.26916410000036,0,0,0.71650249163485,2.18615556980747,0
"GPR89A",539.080452836406,518.751035876725,467.90038536004,538.560615232508,589.879867867877,494.386719228047,562.935059225424,551.92088898402
"GPR89B",504.712846553575,487.379482951135,450.823728960038,519.058420251944,560.855388117504,461.427604612844,532.328881248119,531.754548809604
"GPR89P",1.96386321616177,0,0.853832820000072,0,0.853661169128621,0,0,0
"GPRACR",0,0,0,0,0,0,1.09307778490374,0
"GPRASP1",205.223706088905,118.763736075449,223.704198840019,100.511312592139,358.537691034021,163.362568092746,245.942501603341,130.55051797122
"GPRASP2",383.935258759626,180.386429322144,450.823728960038,256.528872436654,365.36698038705,219.249762440264,464.558058584088,262.16242226741
"GPRC5A",521.40568389095,458.248755234515,785.526194400066,807.090838426433,740.977894803643,454.97908218813,415.369558263419,492.483254785741
"GPRC5B",1111.54658034756,3287.29058156007,1028.01471528009,5388.6064900144,1038.0519816604,1859.32396579244,1516.09888766148,6827.89822852731
"GPRC5C",70.6990757818238,34.7327907390464,7.68449538000065,1.5001688446588,5.97562818390034,2.14950747490455,37.164644686727,30.7802034241088
"GPRC5D",0.981931608080886,2.24082520897073,2.56149846000022,4.50050653397639,0.853661169128621,3.58251245817425,1.09307778490374,0
"GPRC5D-AS1",22.5844269858604,13.4449512538244,40.1301425400034,30.0033768931759,58.0489595007462,58.0367018224229,24.0477112678822,14.8594085495698
"GPRC6A",0,0,0,0,0,0,0,0
"GPRIN1",95.2473659838459,62.7431058511806,80.2602850800068,57.0064160970343,99.8783567880486,67.351234213676,77.6085227281652,63.6831794981562
